Vector1,Vector2,Color,Meaning,Character
-6.2442284,54.746983,red,妄语,唊
-1.9588014,2.5727282,red,猴子用两颊囊藏食物,唊
-34.841965,34.45862,red,吐,唋
15.294038,-2.5206125,red,言语中夹杂叹息声,唌
21.81442,6.3574224,red,谗言捷急貌,唌
-19.005516,-14.141567,red,〔唍尔〕也作“莞尔”、“莧尔”,唍
-8.954514,41.898033,red,佛经译音用字,唎
26.189302,32.448746,red,笑；笑声,唏
30.031782,20.12189,red,啼哭,唏
26.977798,-0.8349386,red,大话,唐
-11.870086,43.564003,red,译音用字,唑
-27.320498,-12.025406,red,〔苦唒〕也作“苦蝤”,唒
-6.4468894,11.277519,red,传说指守庙门的鬼,唓
26.967598,45.54365,red,象声词,唔
-65.26074,32.781487,red,方言,唔
-65.26074,32.781487,red,方言,唔
-22.767082,-19.672215,red,〔囉唕〕也作“囉唣”,唕
44.467796,57.193943,red,叹词,唗
27.554596,11.5780325,red,亲吻,唚
44.467796,57.193943,red,叹词,唣
-53.521027,18.36214,red,呼叫,唤
5.0081673,52.805904,red,语气词,唦
38.996883,27.358458,red,〔啾唧〕细碎声,唧
24.575026,22.894798,red,小儿啼,唩
8.661864,15.429404,red,词曲中的衬字,唩
16.051868,32.599583,red,大笑,唪
45.964546,8.035135,red,高声念诵,唪
-5.7009654,-13.718003,red,口急而不能畅言,唫
-24.225382,19.39014,red,《集韻》虚交切,唬
23.006357,23.778833,red,鸟啼,唬
27.997437,47.656654,red,象声词,唬
7.126093,-16.46283,red,〔唭㘈〕1.无闻见貌,唭
22.758627,14.005704,red,卖出,售
23.287384,14.348227,red,买；卖,售
22.49416,50.331177,red,象声词,唯
30.006046,58.46801,red,副词,唯
-39.62489,0.89198345,red,鸟理毛,唰
-39.631935,2.5159466,red,小尝,唰
-38.99766,-1.2399917,red,鸟理毛,唰
-4.445047,27.229752,red,领唱；领奏,唱
-24.082798,-12.831636,red,〔嚅唲〕也作“儒兒”,唲
26.813951,21.646008,red,〔唲嘔〕小儿语声,唲
22.088167,17.86195,red,鹤高亢地鸣叫,唳
22.467497,21.10257,red,哭泣不止,唴
-40.234146,-17.265268,red,含,唵
45.492245,32.739338,red,叹词，表应答,唵
-9.547063,29.148983,red,嗍；吮吸,唶
50.430435,20.528214,red,嗟叹；赞叹,唶
36.62232,14.261356,red,出声,唷
44.845726,53.97002,red,〔喔唷〕叹词,唷
-24.008,-21.652098,red,〔唸㕧〕也作“殿屎”,唸
-65.26074,32.781487,red,方言,唸
7.09793,-42.479603,red,笑貌,唹
-34.841965,34.45862,red,吐,唺
6.353393,52.434753,red,语气词,唻
7.2147555,9.877156,red,歌词中的衬音用字,唻
1.7525117,23.946043,red,水鸟、鱼类争食,唼
21.971928,6.1871786,red,〔唼佞〕谗言,唼
-23.182774,-20.022179,red,〔唽唽〕也作“𠴭𠴭”,唽
-11.600445,25.932314,red,口液；唾沫,唾
-1.7703036,-32.871464,red,犬类相斗龇牙咧嘴貌,啀
-38.752964,3.7146003,red,〔啁嘐〕夸语,啁
10.111206,-19.473715,red,〔嘐啁〕见“嘐（láo）”,啁
-0.9308013,-21.553444,red,〔啁噍〕1.鸟鸣声,啁
30.390347,4.2919455,red,戏谑，调笑,啁
0.595397,-1.863508,red,一点儿一点儿地往下咬,啃
-0.98832613,25.066547,red,鸟用嘴取食,啄
20.563084,26.20263,red,众口貌,啅
32.703342,41.874176,red,（鸟声）噪聒,啅
-11.400316,-6.5199385,red,估量,商
-0.65983737,3.2803588,red,生物的基趾部位,啇
-35.72601,-17.037039,red,和,啇
15.845033,-0.51509184,red,表示厉害、发狠的声音,啈
44.467796,57.193943,red,叹词,啈
-7.1764517,5.144849,red,古称行酒一巡为啉,啉
-11.079922,-42.796974,red,呆傻貌,啉
-12.067876,41.52761,red,译音用字,啉
29.469797,14.525698,red,爱恶声,啊
44.467796,57.193943,red,叹词,啊
44.467796,57.193943,red,叹词,啊
44.467796,57.193943,red,叹词,啊
44.467796,57.193943,red,叹词,啊
35.21208,57.807396,red,助词,啊
-19.836554,6.4686136,red,幸运，喜幸,啋
5.0081673,52.805904,red,语气词,啋
42.758186,21.685476,red,怒叱声,啌
-26.556145,20.101833,red,《集韻》他昆切,啍
-4.1168823,-43.49482,red,壮健貌,啍
-6.110125,-43.427055,red,愚笨貌,啍
13.775579,-3.3755271,red,〔啍䜄〕言语不正,啍
26.330803,9.425901,red,戏言,啍
15.558628,-7.6999598,red,背逆；抵触,啎
46.219627,-7.9644156,red,询问,問
17.186155,-62.17124,red,惊,啐
28.172699,45.52473,red,象声词,啐
38.92947,13.895837,red,怒拒声,啐
-20.841837,-13.596262,red,〔啑喋〕也作“唼喋”,啑
-36.100735,-48.44376,red,多言,啑
-2.3975072,-45.567215,red,忧貌,啒
10.939546,3.3702428,red,打开,啓
-18.513136,27.743254,red,吃,啖
-31.526,-18.95801,red,包含,啗
57.110497,4.843877,red,干呕,啘
-65.26074,32.781487,red,方言,啘
-24.776001,-40.566433,red,弱；劣,啙
-34.63483,-1.6213831,red,啬,啚
-65.26074,32.781487,red,方言,啛
10.282848,-45.221714,red,尝；喝,啜
27.429161,-2.8309083,red,唠叨,啜
-60.323235,-31.450802,red,姓,啜
24.575026,22.894798,red,小儿啼,啝
27.631868,32.627926,red,笑声,啞
23.286474,48.936962,red,象声词,啞
1.5987697,2.3539274,red,由于生理缺陷或疾病而失去言语功能,啞
-38.82113,-0.34305194,red,卧息,啡
-41.758183,31.89023,red,吹,啡
-12.398317,42.114166,red,译音用字,啡
9.137518,-2.587388,red,liǎng（又读yīngliǎng）,啢
24.0958,-2.3121676,red,喉病，不能大声说话,啤
-11.608392,37.44622,red,〔啤酒〕德文bier的音译兼意译,啤
-65.26074,32.781487,red,方言,啥
35.21208,57.807396,red,助词,啦
-20.861298,-14.516413,red,〔啨呤〕也作“呤呤”,啨
54.99622,-4.0623617,red,静,啨
22.565012,46.090763,red,象声词,啪
-22.979786,-16.395418,red,〔啳𦝢〕也作“䑏𦝢”,啳
-65.26074,32.781487,red,方言,啳
27.463474,44.932476,red,象声词,啵
35.21208,57.807396,red,助词,啵
-10.865016,41.864334,red,译音用字,啶
-13.4367285,17.510523,red,*东北*方言,啷
30.006046,58.46801,red,副词,啻
45.62175,8.01918,red,高声,啻
30.031782,20.12189,red,啼哭,啼
28.02003,18.239204,red,〔啽囈〕梦中语声,啽
-8.604556,-13.772282,red,〔啽默〕缄默不言,啽
28.038528,46.992287,red,象声词,啾
-21.08905,-16.494623,red,〔啿啿〕也作“湛湛”,啿
21.982777,48.545757,red,象声词,喀
-65.26074,32.781487,red,方言,喀
-65.26074,32.781487,red,方言,喀
-0.33098873,-3.970603,red,鱼口露出水面咂动貌,喁
-39.601654,3.3393347,red,应和声,喁
3.7114234,22.985806,red,哺食；喂养,喂
26.504522,41.635952,red,〔喃喃〕象声词,喃
9.9791765,-46.684216,red,〔噆喃〕尝,喃
-59.639297,-13.0743685,red,吉祥；美好,善
37.11927,25.020224,red,众声喧哗,喅
-19.5818,-31.635832,red,〔喝喇〕言急,喇
-13.865297,-1.9286345,red,〔半喇子儿〕一半,喇
21.91791,47.77237,red,象声词,喇
-1.679606,1.650931,red,〔哈喇〕形容食油或含油食物日久变坏的味道,喇
24.050238,41.92358,red,〔喈喈〕象声词,喈
43.358532,25.9111,red,声,喈
0.76374245,2.1899846,red,人和陆栖脊椎动物呼吸道的前（上）端部分，上递咽，下接气管，兼有通气和发音的功能,喉
15.426064,10.726771,red,尝味,喊
39.100655,4.543262,red,呵责,喊
23.438694,-5.6537085,red,说话多，语言烦琐,喋
-39.503,1.7030655,red,流血貌,喋
1.830515,23.955797,red,〔唼喋〕水鸟或鱼类吃食,喋
-65.26074,32.781487,red,方言,喋
37.73058,22.934515,red,〔喌喌〕唤鸡声,喌
-23.768818,-16.094133,red,〔喍啀〕也作“啀喍”,喍
-1.5829153,-2.2594573,red,嘴歪，即由于颜面神经麻痹，口角向另一侧歪斜的病症,喎
8.2318535,2.8249233,red,唱喏，古代作揖致敬时口中同时发出的声音,喏
-65.26074,32.781487,red,方言,喏
22.98747,20.914305,red,小儿哭泣不止,喑
-45.987587,18.86846,red,〔喑醷〕聚气貌,喑
-25.744278,-16.353325,red,〔喑噁〕也作“意烏”,喑
-21.908302,0.8702581,red,〔喒喒〕味,喒
5.0081673,52.805904,red,语气词,喒
39.32068,24.219732,red,〔喓喓〕虫声,喓
21.747446,31.603241,red,鸡鸣；鸡啼声,喔
38.345913,21.45814,red,雉声,喔
44.467796,57.193943,red,叹词,喔
6.353393,52.434753,red,语气词,喔
-10.894434,-12.9186125,red,不言,喕
-33.539814,40.74477,red,咽喉,喖
-15.477959,5.890227,red,大口；口大齿丑貌,喗
17.603693,15.782581,red,急促呼吸,喘
-0.6855328,23.65548,red,鸟兽虫鱼的嘴,喙
-29.718906,19.368502,red,《字彙》職救切,喙
-38.651478,1.6747589,red,悲恚,喛
-10.589883,7.314592,red,哀,喛
-5.897359,-46.520184,red,〔嘽喛〕泣貌,喛
45.91238,-27.131903,red,快乐；喜悦,喜
11.08448,18.606926,red,爱好,喜
5.5690007,10.782956,red,游戏,喜
32.454212,31.888512,red,声音嘶哑,喝
44.02333,7.924486,red,大声呵呼,喝
-0.8245442,2.0600872,red,吸食液体饮料或流质食物,喝
50.228664,18.351173,red,叹息；叹声,喟
-13.62549,-13.5113735,red,不能言,喠
-19.731749,-34.817867,red,急喘,喠
35.81507,16.197823,red,失声,喡
25.68179,22.595541,red,小儿啼声,喡
-36.100735,-48.44376,red,多言,喢
24.236279,-14.37272,red,〔喢㗙〕言语轻薄貌,喢
-16.650715,6.3431754,red,多口,喢
9.232435,11.99961,red,呈示,喣
27.265816,20.847204,red,小儿泣声,喤
14.210983,6.492915,red,语言无度（常叠用）,喥
-12.3161545,17.91672,red,*春秋*时*宋国*地名,喦
-36.100735,-48.44376,red,多言,喦
40.73786,15.814164,red,惊呼,喧
22.143179,21.226358,red,哀泣不止,喧
32.339836,27.793957,red,声音清远，响亮,喨
-22.310692,4.6028824,red,逃亡,喪
-9.951438,7.154169,red,哀葬死者的礼仪,喪
-18.513136,27.743254,red,吃,喫
0.48277122,-12.620017,red,〔喫詬〕用力争辩,喫
-42.315258,2.0982337,red,高而上曲,喬
-5.289657,-27.477716,red,〔喬詰〕意不平,喬
18.547426,-23.95007,red,刚猛；粗俗,喭
9.502648,-41.330788,red,小笑貌,喭
-53.34784,-8.004367,red,大,單
0.36188704,17.23568,red,〔單閼〕岁阴名,單
-60.323235,-31.450802,red,姓,單
-60.323235,-31.450802,red,姓,單
27.005865,47.863552,red,象声词,喯
-61.78007,32.12108,red,〔打喯儿〕方言,喯
26.901133,15.5506,red,爱饮食,喰
-11.913051,16.116098,red,*英**美*重量单位之一,喱
44.467796,57.193943,red,叹词,喲
5.8886595,53.949017,red,语气词,喲
46.63368,3.7063708,red,喧嚷，喳呼,喳
27.444462,48.14263,red,象声词,喳
24.347595,48.99656,red,象声词,喴
25.02743,48.35334,red,象声词,喵
-2.04402,4.101917,red,〔喹啉〕有机化合物（英quinoline），亦称氮（杂）萘，分子式C₆H₄（CH）₃N，无色，有特臭的油状液体,喹
19.190777,3.8894515,red,晓喻；开导,喻
58.396782,4.4335604,red,呕吐,嗀
-43.2602,-30.253428,red,喜,嗂
-43.22001,-1.2025222,red,〔嗃嗃〕严酷貌,嗃
41.395138,21.811155,red,吹管声,嗃
44.069748,9.788005,red,大声嗥叫,嗃
42.991535,24.03637,red,声,嗃
32.454212,31.888512,red,声音嘶哑,嗄
2.4502926,0.21026707,red,〔嗄饭〕即“下饭”,嗄
11.946553,9.332317,red,用鼻子辨别气味,嗅
-1.8876061,24.979944,red,鸟啄食,嗆
2.31549,1.9471748,red,有刺激性的气体或细末进入呼吸器官而感觉难受,嗆
-44.36916,2.4226236,red,〔嗆哼〕愚怯,嗆
0.091151275,12.797938,red,收获谷物,嗇
-26.438402,-17.525417,red,〔嗈嗈〕也作“噰噰”,嗈
-2.0716736,2.5212405,red,鸟类喉下盛食物的囊,嗉
-24.059513,-19.544884,red,〔囉嗊〕也作“羅嗊”,嗊
0.26584378,-2.784214,red,推动，向上或向前推,嗊
-11.843244,17.543417,red,〔嗊吥〕地名，在*柬埔寨*,嗊
-11.917403,31.6842,red,吸,嗋
-33.539814,40.74477,red,咽喉,嗌
-3.5151834,-4.317244,red,噎，咽喉阻塞,嗌
7.252955,53.4117,red,语气词,嗎
-65.26074,32.781487,red,方言,嗎
-12.109585,36.653522,red,〔嗎啡〕英文morphine的音译,嗎
44.467796,57.193943,red,叹词,嗏
9.931454,-2.0776925,red,大开口,嗐
26.40477,1.3828868,red,话多；说话,嗑
27.678776,2.9767547,red,话,嗑
-16.917158,9.900002,red,合；闭,嗑
27.631868,32.627926,red,笑声,嗑
-2.4262717,-40.865356,red,〔嗒然〕忘怀貌；极冷漠貌,嗒
-40.626797,-2.1108751,red,䑛,嗒
35.21208,57.807396,red,助词,嗒
23.7025,27.31473,red,喉咙，嗓子,嗓
-16.44011,18.328886,red,〔嗔嗔〕也作“闐闐”,嗔
33.957207,-30.052881,red,生气,嗔
-3.2965062,14.150092,red,我国古代北方部族名,嗕
7.09793,-42.479603,red,笑貌,嗖
36.70982,22.744368,red,驱鸟声,嗖
26.236425,50.325996,red,象声词,嗖
-43.174404,3.400297,red,饮声；吞咽声,嗗
26.11632,48.030914,red,象声词,嗗
22.742573,48.50465,red,〔嗘嗘〕象声词,嗘
-17.407114,13.508964,red,〔嗙喻〕古舞曲名,嗙
43.358532,25.9111,red,声,嗙
-6.9492035,-11.677326,red,自夸；吹牛,嗙
45.086628,53.37307,red,〔嗚呼〕叹词,嗚
42.41029,-32.442055,red,哀伤,嗚
-14.665458,7.858542,red,用嘴含,嗛
-1.5680238,2.8086636,red,猴鼠之类颊中贮藏食物的地方,嗛
11.087276,18.606325,red,喜爱；爱好,嗜
25.935297,37.138428,red,禽兽鸣声,嗝
44.467796,57.193943,red,叹词,嗞
44.467796,57.193943,red,叹词,嗟
-21.04497,-15.476799,red,〔咄嗟〕也作“咄唶”,嗟
24.76292,45.463085,red,象声词,嗡
-42.393253,-0.6138612,red,闇声,嗡
-11.245756,-0.52948874,red,〔嗢咽〕也作“咽嗢”,嗢
-2.4164937,6.7564583,red,继承君位,嗣
34.355045,1.8726888,red,讥笑,嗤
41.705322,11.670951,red,吼叫,嗥
12.660113,-16.936491,red,〔哆嗦〕见“哆（duō）”,嗦
44.467796,57.193943,red,叹词,嗨
-34.525375,0.124676175,red,suǒ,嗩
8.641776,-17.888952,red,〔哌嗪〕见“哌”,嗪
44.467796,57.193943,red,叹词,嗬
44.467796,57.193943,red,叹词,嗯
44.467796,57.193943,red,叹词,嗯
44.467796,57.193943,red,叹词,嗯
-65.26074,32.781487,red,方言,嗲
26.117476,51.142895,red,象声词,嗵
25.466629,45.9188,red,象声词,嗶
37.408726,16.886908,red,〔嗷嗷〕1.哀号声,嗷
26.309109,-3.9699411,red,〔嗹嘍〕言语啰嗦,嗹
34.749256,13.965953,red,撮口作声,嗺
-18.337906,3.290495,red,催饮（酒）,嗺
-45.230453,-3.6367724,red,口丑,嗺
21.364008,-2.4588003,red,抢白；用言语阻止别人说话,嗻
11.175753,-20.001343,red,〔唓嗻〕见“唓”,嗻
11.085851,-2.8934965,red,语不切要,嗻
7.252955,53.4117,red,语气词,嗻
49.9377,-0.8046698,red,寂寞，寂静无声,嗼
-9.863387,28.63964,red,用嘴吮吸,嗽
9.219791,43.786663,red,咳嗽,嗽
4.0324044,1.4049158,red,使狗咬人的声音,嗾
35.93612,24.326021,red,众人饮食声,嗿
-34.40921,10.701391,red,《川篇》音謫,嘀
24.84752,47.32342,red,象声词,嘀
23.505604,0.9917799,red,〔嘀咕〕1.小声说，私下里说,嘀
49.475826,18.288277,red,叹息,嘁
29.19371,47.704136,red,象声词,嘁
9.073331,13.83,red,乐器名,嘂
-45.070293,-4.582247,red,《川篇》音憧,嘃
25.47928,49.30605,red,象声词,嘄
49.475826,18.288277,red,叹息,嘅
-13.714984,17.523409,red,*粤*方言,嘅
48.96515,17.974646,red,叹息；叹气,嘆
-23.214499,-17.813147,red,〔唅嘇〕也作“臽嘇”、“啗嘇”,嘇
44.978672,24.800259,red,声,嘇
34.776443,28.15519,red,喧闹；声音繁杂,嘈
-59.981606,-8.208446,red,美；善,嘉
-32.38003,-7.8437943,red,疾速,嘌
-2.2343845,4.243477,red,〔嘌呤〕有机化合物，分子式C₅H₄N₄，无色结晶,嘌
8.082257,-53.187923,red,〔嗹嘍〕见“嗹”,嘍
-28.12874,-19.953886,red,〔嘍囉〕也作“婁羅”,嘍
35.21208,57.807396,red,助词,嘍
26.890596,51.61774,red,象声词,嘎
20.228754,-15.359648,red,调皮,嘎
7.195073,-11.9897375,red,大；长,嘏
13.507707,-31.506533,red,自大；骄矜,嘐
26.507048,49.638973,red,象声词,嘐
23.93969,48.706757,red,象声词,嘐
43.08425,13.640513,red,叫喊；呼唤,嘑
19.222136,8.676682,red,〔嘑爾〕呼喝着,嘑
24.592066,50.826916,red,象声词,嘒
23.661934,-6.421533,red,〔嘓嘓〕话语烦琐貌,嘓
26.186604,48.944805,red,象声词,嘔
-34.841965,34.45862,red,吐,嘔
20.849995,-3.8550153,red,呕气,嘔
-44.26822,-3.7229507,red,和悦貌,嘔
38.226433,10.438828,red,怒声,嘔
-46.135273,1.9563489,red,喜笑貌,嘕
-19.04737,-5.9322767,red,大呼,嘖
11.916129,9.335498,red,辨别滋味,嘗
18.004942,13.573961,red,慢慢地呼气,嘘
44.467796,57.193943,red,叹词,嘘
-11.806907,42.571148,red,译音用字,嘙
-19.804747,-12.965344,red,〔嘚嘚〕也作“嘚啵”,嘚
21.964293,49.391357,red,象声词,嘚
44.467796,57.193943,red,叹词,嘚
-22.70837,35.33873,red,佛教“六字真言”之一,嘛
35.21208,57.807396,red,助词,嘛
-33.608414,3.8941948,red,m鄆,嘜
-11.151208,15.9257145,red,*英*、*美*容量单位“蒲式耳”（bushel）的旧译名,嘝
5.8886595,53.949017,red,语气词,嘞
-65.26074,32.781487,red,〔嘞嘞〕方言,嘞
-45.092297,-5.7771955,red,美词,嘟
28.532362,48.92006,red,象声词,嘡
-65.26074,32.781487,red,方言,嘢
24.869932,48.86075,red,象声词,嘣
-65.26074,32.781487,red,方言,嘦
-2.0849683,4.141715,red,〔嘧啶〕（英pyrimidine）有机化合物，分子式C₄H₄N₂，无色结晶，有刺激性气味，溶于水、乙醇和乙醚,嘧
27.766619,50.05705,red,象声词,嘩
22.459211,35.515778,red,羊叫声,嘪
-18.929808,24.222424,red,叮，咬,嘬
-9.1236,29.369936,red,吮吸,嘬
28.412712,50.434788,red,象声词,嘭
29.985441,-3.14429,red,〔嘮呶〕喧闹,嘮
27.416788,-3.1674078,red,〔嘮叨〕说话啰唆,嘮
-65.26074,32.781487,red,方言,嘮
34.831516,13.974088,red,撮口出声,嘯
2.6404545,-2.1424224,red,稍微吃一点,嘰
15.736773,-2.965846,red,用言语相戏或讥笑,嘲
35.19291,39.438313,red,鸟鸣,嘲
34.859413,3.4278593,red,讥讽,嘳
1.7177665,3.5470676,red,物体的突出部分,嘴
8.278394,2.507477,red,因恐惧而发出的叫声,嘵
-6.874532,36.193497,red,马鸣,嘶
30.186607,-30.968168,red,惊愕,嘸
-65.26074,32.781487,red,方言,嘸
32.565533,29.003798,red,声音清脆悠扬,嘹
-18.641203,-3.681247,red,病呼,嘹
-13.271829,-21.953539,red,不知,嘺
-12.397387,-15.83304,red,口不正,嘺
44.467796,57.193943,red,叹词,嘻
-31.37046,23.306082,red,《集韻》丑救切,嘼
-25.14313,19.340218,red,《集韻》徒案切,嘽
-44.263428,5.433627,red,宽舒貌,嘽
0.2893158,-22.698126,red,〔嘽咺〕1.恐惧,嘽
-5.8976073,-46.520355,red,〔嘽喛〕泣貌,嘽
30.4497,-33.818367,red,战慄,嘽
-44.992184,2.9892316,red,含深,嘾
4.2078,-26.123987,red,贪爱,嘾
36.832596,-10.538676,red,〔嘿𣐉〕欺诈,嘿
44.467796,57.193943,red,叹词,嘿
10.1791935,-20.337194,red,〔喑噁〕见“喑”,噁
27.828526,48.647644,red,〔噁噁〕象声词,噁
2.3130505,-4.087255,red,〔噁心〕要呕吐或使人厌恶,噁
-11.180382,4.55944,red,〔噂沓〕聚语，议论纷纷,噂
43.358532,25.9111,red,声,噃
-65.26074,32.781487,red,方言,噃
-12.397342,-15.833748,red,口不正,噅
0.19316766,20.40737,red,衔,噆
-18.513136,27.743254,red,吃,噇
-25.706942,-17.228798,red,〔歍噈〕也作“歍𣤶”,噈
-19.21491,4.750432,red,柔,噈
-60.323235,-31.450802,red,姓,噉
34.218754,-13.7839775,red,诡诈,噊
-20.104519,-13.654937,red,〔噋噋〕也作“啍啍”,噋
41.03898,28.450668,red,敲击声,噋
17.735878,46.65237,red,〔噌吰〕象声词,噌
16.980986,46.451725,red,〔泓噌〕空嚣,噌
0.5655868,3.6713269,red,指活着的人或动物,噍
30.903141,29.195091,red,声音急促,噍
17.243261,35.164257,red,笑,噎
0.5849259,1.2544672,red,食物等堵塞喉咙,噎
19.385958,20.56237,red,喉痛,噎
7.433822,37.461388,red,气逆,噎
14.525253,2.2907155,red,收敛,噏
-17.70036,41.729637,red,人名用字,噔
23.971813,46.354225,red,象声词,噗
-65.26074,32.781487,red,方言,噘
-40.234146,-17.265268,red,含,噙
-8.236975,19.327099,red,“英寻”的旧称,噚
1.4868852,43.277954,red,sī,噝
13.863367,11.498288,red,鱼在水面张口呼吸貌,噞
0.11999478,-55.424404,red,〔嚈噠〕见“嚈”,噠
9.053949,-19.924454,red,〔呾噠〕见“呾”,噠
0.11999478,-55.424404,red,〔嚈噠〕见“嚈”,噠
27.300505,1.448116,red,〔噡噡〕话多，啰唆,噡
17.003456,7.0677934,red,〔噢咻〕抚慰病痛之声,噢
41.263348,-30.672447,red,〔噢咿〕内心悲伤,噢
-33.823475,-26.023914,red,叫,噢
44.467796,57.193943,red,叹词,噢
-1.2768995,26.058453,red,鸟嘴,噣
